Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1948,unrelated,unrelated,unrelated,2.38476275172e-07,3.2027582364e-08,3.7824336232e-06,0.999995946884
Kim Jong-un 'so fat he has fractured his ankles',1103,unrelated,unrelated,unrelated,1.49437042296e-07,5.19049585535e-08,1.77382605671e-06,0.999997973442
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",346,unrelated,unrelated,unrelated,1.79727059901e-08,7.88352565451e-08,1.86252270851e-06,0.999998092651
"Batmobile Stolen From ""Batman v Superman: Dawn of Justice"" Set, Zack Snyder Knows Who Did It",1177,discuss,discuss,discuss,0.000437554786913,0.00500576337799,0.99454665184,1.00961260614e-05
"Insiders Claim Steel Apple Watch to Start at $500, Gold at $4,000",382,unrelated,unrelated,unrelated,1.09585309715e-08,2.6754520821e-09,2.83283753788e-07,0.999999761581
Apple Watch reportedly has low-energy 'power reserve' mode,1223,unrelated,unrelated,unrelated,1.09312409791e-07,9.54250722884e-09,1.22017820559e-06,0.999998688698
Another American hostage at risk by Islamic state,1251,unrelated,unrelated,unrelated,0.000210128084291,3.4972802041e-06,0.00013417682203,0.999652147293
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,1819,disagree,disagree,agree,0.628418505192,0.322486132383,0.0488577261567,0.000237629370531
Woman spends a week in KFC to get over her break up,1299,unrelated,unrelated,unrelated,7.41514369906e-08,1.29393269432e-08,1.02380418809e-07,0.999999761581
Apple Users Add Hairgate to iPhone 6 Problems,2303,unrelated,unrelated,unrelated,2.0684397839e-07,1.28223494045e-08,2.56322687164e-06,0.999997258186
TBS Is Probably Speeding Up ‘Seinfeld’ Reruns To Fit In More Commercials,170,unrelated,unrelated,unrelated,5.27701886313e-05,5.51425591766e-06,0.00679271668196,0.993148982525
"A message from Jim's mom, Diane Foley:",614,unrelated,unrelated,unrelated,1.01408147657e-06,7.45176180317e-07,1.37395215916e-06,0.999996900558
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,986,disagree,disagree,discuss,0.203972831368,0.0233968794346,0.772620439529,9.90860917227e-06
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,2272,discuss,discuss,discuss,1.60802865139e-05,1.30335192807e-05,0.999969244003,1.63136428455e-06
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",530,unrelated,unrelated,unrelated,0.000162806492881,4.83278063257e-06,3.07972986775e-05,0.999801576138
Strange mark turns out to be tropical spider burrowing under vacationer's skin,1171,unrelated,unrelated,unrelated,8.55263408539e-07,5.25077261671e-08,3.162082578e-07,0.999998807907
You all had an abortion! [Google Translate],1981,unrelated,unrelated,unrelated,9.44281127886e-05,1.08919448394e-06,1.23911522678e-05,0.999892115593
Missing American journalist reportedly beheaded by Islamic State ,139,unrelated,unrelated,unrelated,4.41141949636e-08,5.37765174613e-08,5.22757909494e-05,0.999947667122
Lynch Mob Castrates Alleged Rapist In Rajasthan,1709,discuss,discuss,agree,0.896082878113,0.000220604269998,0.0402918420732,0.0634047463536
Isis Syria News: Iraqi Pilots 'Training Isis Fighters' to Fly Captured Planes,886,unrelated,unrelated,unrelated,3.27572848846e-08,5.83027404133e-10,1.07336340704e-07,0.999999880791
U.S. arms airdrop fell into ISIS hands: Pentagon,2509,discuss,discuss,unrelated,0.00307409907691,1.720961518e-05,0.300890922546,0.696017742157
Islamic State accused of using chlorine gas on Iraqi soldiers,1177,unrelated,unrelated,unrelated,1.29955751049e-07,8.91532447866e-09,1.16058345156e-05,0.99998819828
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,1223,unrelated,unrelated,unrelated,9.23360374827e-08,4.25144293104e-08,1.03306228993e-06,0.999998807907
Meteorite leaves crater in Nicaraguan capital Managua,534,unrelated,unrelated,unrelated,3.86351416637e-07,4.84718718496e-08,3.9777398797e-07,0.999999165535
Former British Rapper Reportedly Under Investigation for James Foley Beheading,1303,unrelated,unrelated,unrelated,2.82401946272e-09,1.33452777717e-08,2.2215060369e-07,0.999999761581
WSJ: Apple cut watch health features due to erratic sensors,330,unrelated,unrelated,unrelated,1.9628072323e-07,1.6546589876e-08,3.73721240976e-06,0.999996066093
Tiger Woods' agent shoots down report of failed drug test,1406,unrelated,unrelated,unrelated,2.92407520419e-07,4.35049019032e-09,3.462192808e-06,0.999996185303
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",34,unrelated,unrelated,unrelated,3.81530725235e-07,1.20909049883e-07,2.17141021608e-07,0.999999284744
North Korea dictator Kim Jong-un undergoes surgery after breaking both ankles on military tour,554,agree,agree,discuss,0.00484663015231,9.86824597931e-05,0.995029389858,2.53362122749e-05
‘Banksy’ Instagram tribute to Charlie Hebdo victims not posted by artist,1574,unrelated,unrelated,unrelated,3.82458665626e-06,1.10257126096e-07,2.71369113847e-08,0.999996066093
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,846,unrelated,unrelated,unrelated,1.06652446874e-08,1.00798889235e-08,1.3292082258e-05,0.99998664856
Missing American journalist reportedly beheaded by Islamic State ,524,unrelated,unrelated,unrelated,1.4166444684e-09,3.95551991161e-09,5.30312854607e-06,0.999994635582
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",1182,agree,agree,discuss,0.119807720184,0.000288252951577,0.879321575165,0.000582467473578
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1223,unrelated,unrelated,unrelated,1.43585410228e-07,3.66270427321e-08,3.09157002221e-07,0.999999523163
Russian Yeti Or Bigfoot Hoax? New Footage Sparks Debate,2302,unrelated,unrelated,unrelated,3.93198206439e-07,1.70116543075e-08,6.63562161662e-07,0.999998927116
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1819,discuss,discuss,discuss,0.00105698825791,2.22879389185e-05,0.998919129372,1.65819301401e-06
Predator Drone Reportedly Spotted Over ISIS Hotbed in Syria; Airstrikes Hit ISIS Targets,1400,unrelated,unrelated,unrelated,2.36493900019e-08,1.08617591366e-07,3.3456399251e-06,0.999996542931
Islamic State 'training pilots to fly fighter jets',524,unrelated,unrelated,unrelated,2.88825550143e-08,4.59485427484e-09,6.41362839815e-06,0.999993562698
Hoax Busted: Report on Popular 'Dog Whisperer' Cesar Millan's Death is False,1429,unrelated,unrelated,unrelated,1.53739392772e-07,3.83220992717e-07,3.77231650361e-08,0.999999403954
Low-level marijuana possession could soon land you a ticket instead of arrest in New York City,2163,agree,agree,discuss,0.0124014364555,5.90060517425e-05,0.987538099289,1.41023474498e-06
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1210,unrelated,unrelated,unrelated,5.29933741333e-09,6.83880685415e-09,1.04365681182e-05,0.999989509583
Report: Fence jumper made it into East Room of White House,263,unrelated,unrelated,unrelated,1.68613780716e-08,4.06458617874e-08,4.82081668451e-06,0.999995112419
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,2314,unrelated,unrelated,unrelated,5.53758354727e-07,4.68398070552e-07,2.3486813916e-07,0.999998688698
Nicaragua meteorite: Experts attempt to understand whether mysterious meteorite fell from passing Pitbull asteroid,554,unrelated,unrelated,unrelated,8.48900150174e-09,3.96468742281e-08,8.29997361507e-07,0.999999165535
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,45,unrelated,unrelated,unrelated,2.62340442703e-08,8.59057625036e-09,5.79875575113e-07,0.999999403954
Saudi cleric condemns snowmen as anti-Islamic,1064,agree,agree,agree,0.995944440365,0.000204364259844,0.0038475189358,3.70128532268e-06
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',2064,discuss,discuss,discuss,0.00089743261924,4.67903628305e-05,0.99905449152,1.3098524505e-06
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",34,unrelated,unrelated,unrelated,1.07952736528e-07,2.36835120404e-08,3.4291265365e-06,0.999996423721
James Foley remembered as 'brave and tireless' journalist,2067,agree,agree,agree,0.794962286949,2.70856853604e-05,0.204443752766,0.000566898554098
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1888,unrelated,unrelated,unrelated,6.62666366225e-08,8.19239502903e-08,2.26240572943e-08,0.999999880791
Met police denies reports of Banksy arrest,1349,unrelated,unrelated,unrelated,0.000171916617546,1.25654169096e-05,0.0014479723759,0.998367607594
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,205,unrelated,unrelated,unrelated,8.93550264891e-08,4.83582862643e-09,2.34711620806e-07,0.999999642372
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1761,discuss,discuss,discuss,1.50355954247e-05,2.60639376393e-06,0.999981880188,5.14236660365e-07
SEND IN THE DRONES: Predator drones flown over IS headquarters in Syria,1400,unrelated,unrelated,unrelated,1.10532418773e-07,1.58667916139e-07,9.67709752331e-07,0.999998807907
Report: Christian Bale Drops Out Of Steve Jobs Biopic,1406,unrelated,unrelated,unrelated,4.46148149535e-08,3.44561801313e-09,2.53128007444e-07,0.999999642372
Man discovers spider living under his skin during Bali vacation,730,unrelated,unrelated,unrelated,1.8306603522e-07,1.80397933036e-07,3.06814541773e-07,0.999999284744
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1210,unrelated,unrelated,unrelated,1.14679359342e-08,2.18265867602e-08,2.74044538173e-07,0.999999642372
Small Meteorite Strikes in Nicaragua's Capital City of Managua,731,unrelated,unrelated,unrelated,2.02231390745e-07,4.21573851384e-08,4.17498085881e-06,0.999995589256
Video messaging service verifies timing of CNN audio recording,1934,discuss,discuss,discuss,0.0176489800215,0.00173998146784,0.970020234585,0.0105908419937
Sick Mum Sedated After Trying To Eat Baby,867,unrelated,unrelated,unrelated,5.70979352688e-07,3.04118472627e-08,1.39908968322e-06,0.999997973442
Christian Bale quits Steve Jobs movie,2343,discuss,discuss,discuss,0.278376370668,0.0145796397701,0.70692294836,0.000121038610814
Somali terrorist leader dead after US airstrike,2506,unrelated,unrelated,unrelated,8.02250906418e-06,1.18562958562e-07,2.24763498409e-05,0.999969363213
Report: 4 ISIS Terrorists Caught at Southern Border in 36 Hrs,2385,discuss,discuss,discuss,0.000454735243693,1.64516713994e-05,0.999507904053,2.08960864256e-05
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),1931,discuss,discuss,discuss,0.00180686160456,8.27157491585e-05,0.939682006836,0.0584283806384
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",1948,unrelated,unrelated,unrelated,5.32306287937e-08,4.69210403864e-09,1.25562917219e-06,0.999998688698
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",1251,unrelated,unrelated,unrelated,3.81126255888e-06,2.37978667883e-07,1.14202418899e-06,0.999994754791
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,666,unrelated,unrelated,unrelated,2.71215213843e-07,1.77856236405e-07,6.38666751911e-05,0.999935626984
Resetting iOS 8 Preferences May Wipe iCloud Files,2163,unrelated,unrelated,unrelated,4.10484744862e-06,5.5633717011e-07,0.000650898728054,0.999344408512
Priest who died for 48 minutes says he met God and she’s a woman,2240,agree,agree,agree,0.975915312767,0.00825847592205,0.0158030372113,2.31181147683e-05
Video: Marine survives Taliban sniper headshot thanks to helmet,1574,unrelated,unrelated,unrelated,1.0554362234e-05,3.33292469179e-08,1.668163776e-07,0.999989271164
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,1950,unrelated,unrelated,unrelated,7.85068632325e-09,1.76799785923e-09,4.16921380975e-07,0.999999523163
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",34,unrelated,unrelated,unrelated,2.19680870828e-07,3.72042094909e-08,1.68856240634e-05,0.999982833862
Boko Haram Denies Nigeria Cease-Fire Claim,2139,agree,agree,discuss,0.0195649899542,5.79018778808e-05,0.980369150639,7.92404716776e-06
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,2330,unrelated,unrelated,unrelated,2.10375858956e-07,1.52811256982e-08,1.98200595491e-07,0.999999523163
ISIL Beheads American Photojournalist in Iraq,991,discuss,discuss,discuss,0.00781013211235,6.16946408627e-06,0.991706728935,0.000476995512145
Michael Phelps' girlfriend was born male but did not tell swimmer about her past,618,unrelated,unrelated,unrelated,0.000100617791759,7.77422826559e-07,1.29963575546e-06,0.999897241592
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,530,unrelated,unrelated,unrelated,2.76403024912e-08,4.12465617217e-09,1.04958894553e-06,0.999998927116
IPhone 6 users are tearing their hair out,867,unrelated,unrelated,unrelated,7.286387671e-08,3.61975303065e-08,3.27688348989e-06,0.99999666214
Kim Jong-un ‘is so fat from eating cheese that he has broken his ankles’,1837,unrelated,unrelated,unrelated,3.10296030648e-07,2.99779884472e-07,6.70704935146e-07,0.999998688698
North Korean leader Kim Jong-un to open restaurant in Scotland,955,unrelated,unrelated,unrelated,3.29397295218e-07,3.39820940098e-06,1.31257820613e-05,0.99998319149
ISIL video claims beheading of kidnapped journalist James Foley,991,discuss,discuss,discuss,2.54856672655e-06,1.61525235853e-07,0.999987363815,9.90478383756e-06
"Boy, 16, secretly films sex with teacher then uploads it to WhatsApp",2447,disagree,disagree,agree,0.85932546854,0.0236481260508,0.1168577075,0.000168747486896
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",2445,unrelated,unrelated,unrelated,5.80494052826e-09,1.31471962206e-08,6.6933597509e-07,0.999999284744
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",530,unrelated,unrelated,unrelated,4.82020467985e-08,1.29883162003e-07,5.05827060238e-08,0.999999761581
It’s About To Get Harder To Be Arrested For Pot Possession In New York City,2163,agree,agree,discuss,0.00599449826404,9.89361069514e-05,0.993902444839,4.19685375164e-06
Cheeky vandals paint giant penis on bonnet of £1.5 million Bugatti Veyron sportscar,1349,unrelated,unrelated,unrelated,1.77503420673e-06,5.37711184734e-06,9.13310359465e-05,0.999901533127
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",1299,unrelated,unrelated,unrelated,9.66733004759e-09,4.68714533852e-09,1.42336617159e-07,0.999999880791
US Marine survives headshot from Taliban (video),860,unrelated,unrelated,unrelated,6.85952102231e-07,3.76226125809e-07,7.7794857134e-07,0.999998211861
Durex Is Not Making Pumpkin Spice Condoms After All: A Hoax Debunked,1954,agree,agree,agree,0.982669711113,0.000155767134856,0.0171719044447,2.67284690381e-06
MCDONALD’S WILL STOP SERVING OVERWEIGHT CUSTOMERS BEGINNING 1/1/15,1848,agree,agree,agree,0.998444378376,0.000358696823241,0.00119589280803,1.02168792182e-06
NEWS/ You'll Never Guess How a Homeless Man Spent $100—Watch the Touching Video!,1948,unrelated,unrelated,unrelated,5.55582516881e-07,4.69503156353e-08,2.03122599487e-05,0.999979138374
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",1372,unrelated,unrelated,unrelated,1.81509065555e-07,6.32854693094e-08,7.36187246275e-07,0.999999046326
"A message from Jim's mom, Diane Foley:",874,unrelated,unrelated,unrelated,3.71391729459e-06,9.72291331891e-07,2.60985962086e-06,0.999992728233
Insurgents killed in Nigeria despite alleged truce with Boko Haram,2314,unrelated,unrelated,unrelated,3.09785299635e-08,7.59488827384e-09,2.99354746858e-06,0.999997019768
ISIS supporters mourn death of ‘youngest fighter’,1948,unrelated,unrelated,discuss,0.00154874601867,5.17364196639e-06,0.94776070118,0.0506854094565
More American Weapons for ISIS,2009,unrelated,unrelated,unrelated,9.02941735603e-07,1.36979521059e-08,2.40424219555e-06,0.99999666214
'Sex attacker' has penis cut off with a cleaver in India,1210,unrelated,unrelated,unrelated,9.7727985704e-09,1.13511191557e-08,2.80547055809e-07,0.999999642372
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,2506,unrelated,unrelated,unrelated,2.08567200843e-07,1.44785641254e-08,1.7175408118e-07,0.999999642372
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',2009,unrelated,unrelated,unrelated,3.34757146447e-08,5.14738385249e-09,3.19729247167e-06,0.999996781349
Hunt for 'cruel' owner who abandoned dog at train station,530,unrelated,unrelated,unrelated,9.42724852848e-07,7.42182635349e-08,5.86850831041e-07,0.999998450279
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",2009,discuss,discuss,discuss,0.00313846673816,1.06661309474e-05,0.996797502041,5.34229984623e-05
"The rapper, the hacker and the terror travel guide writer. Is one of these British extremists Jihadi John? Three potential Islamic State 'Beatles' emerge as MI5 'zeroes in' on murderer who beheaded U.S. journalist James Foley",913,unrelated,unrelated,unrelated,7.24426308807e-06,2.45758701567e-06,3.0567185604e-05,0.99995970726
Media Fooled Again? Story Claims 7 of 28 Girls On School Trip Came Home Pregnant,2022,unrelated,unrelated,unrelated,1.63940025999e-08,1.09022430195e-07,4.23892146273e-07,0.999999403954
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,1254,agree,agree,discuss,0.00217992020771,0.00180441897828,0.995333731174,0.000681955076288
Vogue's new digs are reportedly swarming with rats,2031,discuss,discuss,discuss,0.000235028070165,1.65963974723e-05,0.999748051167,3.54435456984e-07
Tropical spider burrowed under Bali tourist's skin,1888,unrelated,unrelated,unrelated,3.02882767755e-07,4.55314420833e-07,1.19391728504e-07,0.999999165535
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,1372,unrelated,unrelated,unrelated,1.48471585248e-07,1.19974686186e-07,6.83696862325e-06,0.999992847443
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,569,unrelated,unrelated,unrelated,8.605519497e-08,4.22227230956e-08,2.47298999057e-06,0.999997377396
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,382,unrelated,unrelated,unrelated,4.59851428047e-08,8.71800764912e-09,3.40556994161e-07,0.999999642372
Bug in iOS 8's 'Reset All Settings' Option Also Erases iCloud Drive Documents,2330,unrelated,unrelated,unrelated,7.213331088e-08,1.96970573185e-09,6.53488640978e-08,0.999999880791
"North Korean leader Kim Jong-un not missing, just having ankle surgery",1972,discuss,discuss,discuss,0.020780114457,0.000370361085515,0.978709578514,0.000139956944622
Bali Awry,1888,unrelated,unrelated,unrelated,4.7275565862e-07,8.43223020297e-08,1.59764022101e-05,0.999983429909
Microsoft Hires Dalek-style Robocops to Guard Silicon Valley HQ,1721,unrelated,unrelated,unrelated,1.10192868306e-05,3.22427467836e-06,9.1532128863e-06,0.999976634979
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",2070,unrelated,unrelated,unrelated,7.17257009342e-08,1.83275670196e-08,8.13036251657e-08,0.999999880791
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2434,discuss,discuss,discuss,0.0288241971284,0.002188075101,0.967748880386,0.00123884598725
'Spiderman' squished: Experts debunk claims,730,unrelated,unrelated,unrelated,7.6392396295e-05,5.03588671563e-06,7.94240113464e-05,0.999839067459
Whiz kid stock picker: I didn't actually make $72M trading,2009,unrelated,unrelated,unrelated,6.51891525649e-07,1.87190778433e-08,1.75103434685e-06,0.999997615814
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,2093,discuss,discuss,discuss,0.106228083372,0.0914741232991,0.795060873032,0.00723689887673
From bendgate to hairgate: Now iPhone 6 users complain the device is ripping out their hair,1769,discuss,discuss,discuss,0.00845406390727,0.000291894510156,0.991217374802,3.67445318261e-05
Kim Jong-un: obese leader 'fractured both ankles',1170,unrelated,unrelated,unrelated,2.55233828739e-07,7.78317200911e-07,3.7986035295e-06,0.999995112419
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,1948,unrelated,unrelated,unrelated,8.74916423754e-08,7.42137906684e-09,3.95775032302e-06,0.999995946884
White House fence-jumper made it far deeper into building than previously known,263,unrelated,unrelated,unrelated,1.03470220836e-07,6.41485300434e-08,3.12046381623e-06,0.99999666214
"North Korea ordered citizens named Kim Jong Un to change their names, says new report",734,unrelated,unrelated,unrelated,2.07383656914e-08,8.96157992258e-09,1.05036846776e-07,0.999999880791
BREAKING: British-born hostage 'KILLED in failed rescue attempt',2042,unrelated,unrelated,unrelated,2.98205260485e-09,8.43730418865e-08,4.53993351357e-07,0.999999403954
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),2042,disagree,disagree,disagree,0.0094077354297,0.956042528152,0.0345465056598,3.15154647978e-06
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,1358,unrelated,unrelated,unrelated,3.58574125947e-09,2.85007075718e-08,3.22064614977e-08,0.999999880791
NET Extra: Back-from-the-dead Catholic priest claims God is a female,2328,unrelated,unrelated,unrelated,4.38872859831e-07,3.20461879255e-07,1.0321640076e-07,0.999999165535
Al-Shabaab Terror Group Leader Killed in U.S. Airstrike,1869,unrelated,unrelated,unrelated,8.60243858369e-08,5.18497111912e-09,1.01525770901e-07,0.999999761581
Soldier shot near Canadian parliament building,2127,unrelated,unrelated,unrelated,7.14227468279e-08,4.14129219806e-09,4.20601480755e-07,0.999999523163
Star Wars VII for a New SUMMER Release Date!?,1006,unrelated,unrelated,unrelated,1.59437846037e-07,1.69398262528e-07,4.77548965137e-05,0.999951958656
'Spiderman' squished: Experts debunk claims,1375,unrelated,unrelated,unrelated,0.000154945315444,1.71627707459e-05,0.000311508920277,0.999516367912
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,1195,discuss,discuss,discuss,2.68941175818e-06,3.44966542798e-06,0.99999332428,5.66999744933e-07
400 men cut their testicles off believing it would help them meet God,1909,discuss,discuss,agree,0.912809610367,0.000210223559407,0.0869781300426,1.99388477995e-06
"North Korean leader Kim Jong Un had ankle surgery, report says",2022,discuss,discuss,discuss,2.67513296421e-05,1.15644561447e-05,0.999190151691,0.000771580205765
Pentagon: 1 weapons bundle seized by militants,1597,agree,agree,agree,0.628335654736,0.000518261920661,0.365778267384,0.00536780571565
'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',2088,discuss,discuss,discuss,0.00053228973411,2.9999850085e-05,0.999413609505,2.41369107243e-05
New York City Plans to End Arrests for Possession of Small Amounts of Marijuana,1192,unrelated,unrelated,unrelated,6.32683594404e-08,8.29789854606e-08,3.75138910158e-07,0.999999523163
"Omar Gonzalez, White House Fence-Jumper, Made it Farther Inside",1916,unrelated,unrelated,unrelated,1.76948375952e-08,1.1948698031e-08,3.42737926928e-08,0.999999880791
TBS speeds up Seinfeld 7.5% to gain an extra 2 minutes of commercial ad time.,1408,unrelated,unrelated,unrelated,2.41296074819e-05,2.76439641311e-06,6.83004873281e-06,0.999966263771
"Kim Jong Un hospitalized with two broken ankles, reportedly from wearing heels and being overweight",2385,unrelated,unrelated,unrelated,7.64964198652e-08,5.9602069058e-08,1.07114590264e-06,0.999998807907
ISIS Releases YouTube Video Showing 10-Year-Old 'Martyr' Allegedly Killed in Battle,1261,unrelated,unrelated,unrelated,1.00775935152e-07,1.63553337984e-07,1.08768801965e-06,0.999998688698
"Boko Haram agrees to ceasefire, release of school girls",1125,unrelated,unrelated,unrelated,9.06025974245e-08,8.02725537596e-07,4.45947165417e-07,0.999998688698
ISIS Reportedly Beheads American Photojournalist in Iraq,1574,unrelated,unrelated,unrelated,1.24597576701e-07,1.58922368598e-08,3.22527102981e-06,0.99999666214
Indian worker sacked after going on leave for 24 years,1837,unrelated,unrelated,unrelated,0.00578499259427,0.000211930280784,0.00195156305563,0.992051482201
"Canterbury Christ Church University student Jess Smith, from Chatham, starred as Teletubbies' sun",979,unrelated,unrelated,unrelated,2.97849084063e-07,1.69453687704e-06,1.75937987024e-06,0.999996304512
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",1125,unrelated,unrelated,unrelated,8.60535891434e-08,4.57264306419e-08,1.86185332041e-07,0.999999642372
Senior Western Intelligence Official Confirms London Rapper Abdel Majed Abdel Bary Is A Suspect In The Foley Killing,1598,discuss,discuss,discuss,0.00169458193704,2.0977391614e-05,0.998271465302,1.30121352413e-05
Jordan king cites Clint Eastwood in revenge vow,1365,unrelated,unrelated,unrelated,1.79717835636e-06,1.08419691003e-07,1.84193720543e-06,0.999996304512
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,2328,unrelated,unrelated,unrelated,4.62940448642e-07,1.2159615892e-07,1.34017525966e-07,0.999999284744
"Apple Reportedly Preparing 12-inch MacBook Air, Thinner and Lighter than Existing Models",2509,unrelated,unrelated,unrelated,5.87580437639e-08,6.3502763048e-09,5.89673254581e-06,0.999994039536
PopWatch Teenager fights for the right to be recognized as Teletubbies' smiling sun-baby,979,unrelated,unrelated,unrelated,4.66164522095e-07,5.1994243222e-07,4.24614245276e-06,0.999994754791
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",1950,unrelated,unrelated,unrelated,1.58219722834e-06,5.93258334902e-07,5.17947796652e-07,0.999997258186
'Jihadi John' identified: ISIS killer named as Mohammed Emwazi from West London,2268,unrelated,unrelated,unrelated,2.36992917735e-07,1.59802951316e-07,3.24706797983e-06,0.999996304512
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,1076,discuss,discuss,discuss,7.28100712877e-06,9.20794445847e-06,0.998258054256,0.00172547914553
Lebanon detains wife and son of Al-Baghdadi,1787,unrelated,unrelated,unrelated,7.9707177747e-08,6.89689327871e-09,2.42212763624e-07,0.999999642372
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,1948,unrelated,unrelated,unrelated,5.86308637196e-08,1.42355316424e-09,1.55241195898e-05,0.999984383583
New policy could reduce marijuana possession arrests,666,unrelated,unrelated,unrelated,3.66438186461e-08,3.76895137322e-08,3.22830089772e-07,0.999999642372
Seven teenage girls get pregnant on school trip,2022,unrelated,unrelated,unrelated,3.77008788632e-08,6.01905592035e-09,1.97155117121e-07,0.999999761581
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1709,unrelated,unrelated,unrelated,7.63492877809e-08,7.3789232502e-09,7.96590171603e-08,0.999999880791
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,1195,discuss,discuss,discuss,0.0055394587107,0.0010363846086,0.993391036987,3.31455885316e-05
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,171,unrelated,unrelated,unrelated,8.42268406132e-08,1.47119152416e-08,4.91988976137e-06,0.99999499321
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,107,unrelated,unrelated,unrelated,2.5177737939e-07,3.57913965132e-09,5.34840935984e-08,0.999999642372
Doctors confirmed the first case of death from ingesting GMOs,714,unrelated,unrelated,unrelated,3.8039114969e-08,7.7057134007e-09,7.95801838649e-07,0.999999165535
WATCH: Bird Launches Airstrike on Putin’s Shoulder (UPDATED),1843,unrelated,unrelated,unrelated,1.49971435803e-06,1.03028305602e-05,1.08155416001e-06,0.999987125397
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",1430,discuss,discuss,discuss,1.30220332721e-05,1.9058752514e-06,0.99998497963,1.22984332052e-07
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,139,unrelated,unrelated,unrelated,3.7318966406e-07,3.04903728932e-08,2.63590354734e-05,0.99997317791
Video shows ISIL beheading of photojournalist James Foley,704,unrelated,unrelated,unrelated,9.90930288935e-07,1.18423010065e-07,3.2245636703e-06,0.999995708466
