header
Sushi lover's entire body left riddled with WORMS after eating contaminated sashimi,156,agree
"A message from Jim's mom, Diane Foley:",2526,unrelated
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,938,unrelated
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",1267,unrelated
Al-Shabab leader who ordered Kenya mall massacre believed killed in US drone attack in Somalia,1746,unrelated
North Korea dictator Kim Jong-un undergoes surgery after breaking both ankles on military tour,1001,discuss
New Audio Shows Michael Brown Was Shot at 11 Times,2481,discuss
Texas City plumber's truck ends up in Syrian war,2344,unrelated
Russian Man Wakes Up to Find His Testicles Have Been Stolen,1628,unrelated
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,1982,discuss
ISIL militant 'Jihadi John' named by media,1780,discuss
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,2299,unrelated
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,1586,unrelated
Cheese addiction breaks Kim Jong-un's ankles,2441,unrelated
Woman Spends Entire Week In KFC After Getting Dumped By Her Boyfriend,1551,agree
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',1289,unrelated
ISIL video claims beheading of kidnapped journalist James Foley,2115,unrelated
Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,1939,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,298,unrelated
Alleged audio of Michael Brown shooting released,2149,discuss
Audio recording allegedly captures moment Michael Brown was shot,1289,unrelated
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,258,unrelated
Iraqi social-media rumors claim IS leader slain,35,unrelated
Boston.com retracts claim about racist email from professor,1266,unrelated
Microsoft's Silicon Valley campus now guarded by Daleks,1577,unrelated
Now THAT'S a Royal trip! Alan Titchmarsh finds psychedelic mushroom in the Queen's garden at Buckingham Palace,562,unrelated
Big Bank Hank dead: Sugarhill Gang member and rapper dies aged 57,1107,unrelated
Heartwarming video shows son revealing he’s paid off parent’s mortgage as a Christmas gift,2459,agree
Christian Bale In Talks To Play Steve Jobs In Sony's Next Biopic,571,unrelated
"Is Apple about to launch a totally redesigned, 12-inch MacBook Air?",1013,discuss
Biological Warfare on the Horizon? ISIS Soldiers May Be Infected With Ebola,1385,unrelated
Meteorite strike in Nicaragua puzzles experts,1867,unrelated
"Unhappy Customer: Comcast Told My Employer About Complaint, Got Me Fired",2133,discuss
"Etats-Unis: Mort pendant 48 minutes, un prêtre affirme que Dieu est une femme",2296,unrelated
Who Should Play Steve Jobs Now That Christian Bale Quit?,2211,agree
Kim Jong-un: Absent North Korean leader is 'recovering from ankle surgery',1689,unrelated
The rats eat Prada at Vogue NY office,585,unrelated
NASA Raises Doubts About Reports of Nicaraguan Meteorite,715,discuss
You're Not Going to Become Weightless on January 4th,1625,unrelated
Apple Watch mass production kicks off in January: Report,1056,unrelated
WHO says reports of suspected Ebola cases in Iraq are untrue,527,unrelated
Aaron Sorkin Confirms Christian Bale Will Play Steve Jobs,1294,unrelated
Founding Fathers-Era Time Capsule Found in Boston,1442,unrelated
US officials: Video shows American's execution,2096,discuss
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,1213,unrelated
Could Kim Jong Un open a restaurant in Scotland?,1535,unrelated
Rat problem worsens at One World Trade Center offices of Conde Nast,964,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2039,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,2234,agree
Michael Phelps' girlfriend was born male but did not tell swimmer about her past,35,unrelated
This Week In Weird News: Horrible Human Slaps Elderly Woman For Sneezing,2277,unrelated
"Leader of Qaeda-Linked Somali Group Is Dead, U.S. Says",839,discuss
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,2287,unrelated
"'See you Monday': N.L. man keeps Facebook promise to police, turns himself in  Read more: http://www.ctvnews.ca/canada/see-you-monday-n-l-man-keeps-facebook-promise-to-police-turns-himself-in-1.2206960#ixzz3QEDaSGxU",2164,agree
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",1461,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",1439,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,1803,unrelated
Missing American journalist reportedly beheaded by Islamic State ,2287,unrelated
Mexico checks if 43 missing students in mass grave,2334,discuss
Reports: Big Bank Hank of pioneering rap group Sugarhill Gang has died,1831,discuss
"SEE IT: ISIS militants caught trying to cross border into Texas, Congressman claims",1890,discuss
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,936,unrelated
"In Kim Jong Un's absence, his sister may rule. Or not.",2266,unrelated
"Vice Media Chief Said to Pay $300,000 for Dinner for 30",254,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",242,unrelated
ADVISORY-Islamist rebel leader killed in U.S. strike - Somali government,882,unrelated
"No, there aren’t any Ebola cases in Iraq",1355,agree
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,1506,unrelated
"Bosnia: Seven underage girls return from five day school trip, pregnant",313,unrelated
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,1438,unrelated
Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,1885,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',1731,unrelated
"So, There Might Be a Rat Infestation at Vogue",713,discuss
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,2115,unrelated
ISIS video showing beheading triggers international response,2241,discuss
Was The Video Of That Homeless Man Doing Good Deeds With $100 All An Elaborate Hoax!?,2061,disagree
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",125,unrelated
Apple's 12-Inch Retina MacBook Air Shown in Artist's Renditions,1545,unrelated
Anna Wintour 'refuses to work at new World Trade Center Vogue office due to rat infestation',2498,discuss
The news of Cesar Millan's death is false,837,unrelated
Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,2254,unrelated
Daash Ebola transferred to Mosul {Google Translate],2180,disagree
ISIS Getting Ebola,2299,unrelated
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",2045,unrelated
Not coming to a store near you: The pumpkin spice condom,2058,unrelated
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,1077,unrelated
"Apple Reportedly Preparing 12-inch MacBook Air, Thinner and Lighter than Existing Models",80,unrelated
"Thanks Uncle Sam, we have your weapons airdrop: ISIS taunts America over intercepted weapons meant for Kurds",1708,unrelated
Christian Bale won't play Steve Jobs,1131,discuss
Amazon's first brick-and-mortar store said to open in Manhattan,467,unrelated
CNN audio: Is this the moment Michael Brown was shot?,2234,unrelated
Nicaragua asks U.S. for help investigating meteorite crater,2154,discuss
See the Crater a Meteorite Made in Nicaragua,345,unrelated
"David Haines Beheaded By ISIS, Execution Video Contains Threats Against UK: Reports",650,unrelated
"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",1939,unrelated
Report—Jose Canseco accidentally shot at his home tonight,186,unrelated
"Islamic State leader's family detained by Lebanon, officials say",691,unrelated
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,1938,unrelated
Rumors of ISIS leader's death debunked,518,unrelated
US officials: Video shows American's execution,2526,unrelated
DNA Tests Confirm Lebanon Is Holding ISIS Leader’s Child,2360,unrelated
"Tour, agent: Tiger Woods not banned",1417,discuss
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,1789,unrelated
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,527,unrelated
Weather Reporter Mike Seidel Was Caught Off Guard on Live TV and Appeared to Be Urinating in the Snow -- Watch!,1926,discuss
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1921,unrelated
"Rumor: Stainless Steel Apple Watch Will Cost $500, Gold $4,000",2459,unrelated
ESPN to save NFL's image with all-male domestic abuse discussion,2137,disagree
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,975,unrelated
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",1936,disagree
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,2109,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,1034,unrelated
Lebanon detains wife and son of Al-Baghdadi,703,disagree
Kim Yo-jong in Charge: Kim Jong-un's Sister 'Replaces' North Korean Dictator During Illness,2477,discuss
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",1786,unrelated
"A message from Jim's mom, Diane Foley:",2304,unrelated
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],646,unrelated
White House Fence Jumper Pushed Past Female Guard,508,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,1786,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,855,unrelated
Isilkulskom student has gained superhero powers after shock,1459,unrelated
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,503,unrelated
Led Zeppelin’s Robert Plant ripped up a $924 million reunion contract,1648,unrelated
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",87,unrelated
Boko Haram denies it has agreed ceasefire,1540,discuss
Lebanon 'holding IS leader's daughter and ex-wife',682,unrelated
"Suspected meteorite leaves crater in Managua, is linked to asteroid",649,unrelated
It’s About To Get Harder To Be Arrested For Pot Possession In New York City,1646,unrelated
Audio may have captured Michael Brown shooting,1435,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1104,agree
ISIL Beheads American Photojournalist in Iraq,2453,unrelated
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",2147,unrelated
Rat problem worsens at One World Trade Center offices of Conde Nast,1737,unrelated
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),2252,unrelated
Christian Bale to play Steve Jobs in upcoming biopic,1939,unrelated
"Everybody Relax, Banksy Wasn’t Arrested And Exposed As A 35-Year-Old Man",77,unrelated
Missing Planes,1575,unrelated
Apple Watch battery will require nightly charging,2002,unrelated
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,1921,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,167,unrelated
Video messaging service verifies timing of CNN audio recording,2020,unrelated
Canadian official identifies dead Ottawa gunman as Michael Zehaf-Bibeau,240,discuss
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,1939,discuss
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,2360,unrelated
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,344,unrelated
Founding Fathers-Era Time Capsule Found in Boston,851,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,2191,discuss
ISIS Seemingly Beheaded American Journalist James Wright Foley,1786,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",115,unrelated
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,1361,unrelated
BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,2142,disagree
Zack Snyder Makes Fun of Stolen Batmobile Rumor with New Image,137,unrelated
Christian Bale Drops Out of Steve Jobs Biopic,1646,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,125,unrelated
Spider burrowed through tourist's stomach and up into his chest,1880,disagree
"ISIS Claims Female American Hostage, Kayla Mueller, Killed in Airstrike",2473,unrelated
Iraq Says Arrested Woman Is Not The Wife of ISIS Leader al-Baghdadi,691,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,321,unrelated
Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,62,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,2299,unrelated
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,2175,unrelated
"Islamic State Militants Have Been Flying 3 Captured Warplanes Over Syrian Airport, Witnesses Say",2406,discuss
Michelle Obama’s face blurred by Saudi state television,2251,unrelated
"Report: Stainless steel Apple Watch will be priced $500, gold at $5,000",829,unrelated
"Macaulay Culkin Dead? Hoax Goes Viral, Claims Actor Found Dead in Apartment",690,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,267,unrelated
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",1732,discuss
Saudi cleric condemns snowmen as anti-Islamic,1857,unrelated
Hoax 'Banksy Arrested in London' Story Dupes the Internet Again,30,unrelated
"No, Robert Plant Didn’t Rip Up an $800 Million Contract",1148,unrelated
Vogue's new digs are reportedly swarming with rats,725,unrelated
ISIS fighters ‘have contracted Ebola’,1669,discuss
Canadian Michael Zehaf-Bibeau thought to be the gunman in Ottawa shooting,1883,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",93,unrelated
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,2367,agree
Man Severed Penis That Failed To Impress Girls,827,agree
Confusion as Cuba’s Castro mourned instead of Kenya’s Fidel,2399,discuss
Apple Watch battery will require nightly charging,932,unrelated
Another American hostage at risk by Islamic state,533,unrelated
Jordan king cites Clint Eastwood in revenge vow,1789,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,186,unrelated
WTC rats scare off Anna Wintour,1940,unrelated
Report: Missing Libyan jetliners raise fears of suicide airliner attacks on 9/11,2448,discuss
Gateway Pundit,1263,unrelated
WHO: Reports of Suspected Ebola Cases in Iraq Untrue,2197,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,2403,discuss
Has Ebola infected Isis militants in Mosul?,1461,unrelated
Seth Rogen to play Woz in Jobs biopic,723,unrelated
Report: ISIS Leader Abu Bakr Al-Baghdadi Assassinated In U.S. Airstrike,1466,discuss
Court Orders Probe Into Complaints Of 'Forced Castration' In Religious 'Dera' Sect,2305,unrelated
Isis Syria News: Video Shows US Airdropped Weapons and Grenades 'Captured by Islamic State',693,unrelated
Michael Phelps' self-proclaimed girlfriend says she was born a BOY and reveals 'amazing' sex with Olympian,862,agree
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1549,unrelated
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,1883,unrelated
"See How This Homeless Man Spends A Hundred Dollars, And Keep A Tissue Handy [Video]",1913,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,104,unrelated
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",40,unrelated
"Source: Pot in NYC may soon net just a ticket, not arrest",2307,unrelated
Pope Francis turns out not to have made pets in heaven comment,2370,agree
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,2502,agree
Islamic State claims to have beheaded American journalist,11,unrelated
ISIS Getting Ebola,938,discuss
Claim: Comcast Got Complaining Customer Fired From His Job,2034,unrelated
Passenger Wears A Hazmat Suit To Dulles Airport,817,unrelated
Who Should Play Steve Jobs Now That Christian Bale Quit?,137,unrelated
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,1885,discuss
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,1541,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1040,unrelated
American Predator Drone Circling Islamic State’s Stronghold,2469,discuss
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1579,discuss
Watch: US marine survives Taliban sniper headshot in Afghanistan,1734,agree
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1498,unrelated
Sugarhill Gang Rapper Big Bank Hank Dies at 57,2340,discuss
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",2299,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,1906,unrelated
Utah Man Hospitalized After Winning Eggnog Chugging Contest,741,agree
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,2304,unrelated
Doubts cast over Nicaragua meteorite claim,757,unrelated
"Non, le lancement du nouveau «Star Wars» ne sera pas devancé à cet été",748,unrelated
"No, a bird didn't poop on Vladimir Putin",2367,unrelated
ISIS Militants Allegedly Contracted Ebola,1347,unrelated
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",2192,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,1648,unrelated
ISIS Video: America’s Air Dropped Weapons Now in Our Hands,1708,unrelated
Mexico checks if 43 missing students in mass grave,761,unrelated
Say 'eh-oh!' to the Teletubbies SUN BABY - can you still recognise her after 19 years?,2256,unrelated
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,2104,unrelated
"Apple Targeting March for Apple Watch Launch, Retail Training Begins Next Month",2154,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,1857,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",687,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,11,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1040,unrelated
Two blokes dared to eat 20-year-old burger for charity,568,unrelated
Tiger Woods selling Swedish villa — island included,1802,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,821,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,2345,agree
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",1427,unrelated
No - a Fox News Twitter account isn't responding to tweets on the #FoxNewsFacts hashtag,808,unrelated
Rumors about Fidel Castro’s death again circulate on the Internet,244,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,968,unrelated
‘Photo of slain IS leader’ reported to be doctored,1921,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",2115,unrelated
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',2367,disagree
Experts: More facts needed on purported audio recording of Michael Brown shooting,1897,unrelated
"Tiger Woods is not on suspension for failing a drug test, his agent and a PGA official say",1584,unrelated
"Small meteorite strikes Nicaragua, government says",1900,unrelated
Christian Bale set to play Steve Jobs in forthcoming biopic of Apple co-founder,1368,unrelated
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",706,unrelated
Satirical news site attacks China’s weird English names,2115,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,837,discuss
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",2109,unrelated
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",206,unrelated
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,2295,unrelated
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,2138,discuss
Apple Watch launch reportedly planned for February with limited supply,2431,discuss
‘The cub of Baghdadi': ISIS reports its youngest jihadist ‘got martyred’ in battle,300,unrelated
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,938,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,1256,unrelated
Amazon Is Going To Open A Physical Store!,737,discuss
Boko Haram Denies Nigeria Cease-Fire Claim,2192,unrelated
ISIS Extremists Claim to Behead British Hostage David Haines,2034,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,1774,discuss
Isis claims to behead US journalist,1857,unrelated
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",88,unrelated
Reports of missing Libyan planes raise 9/11 terror fears,723,unrelated
"Nun gives birth, intends to keep baby",1480,unrelated
ISIS Appears To Behead American Photojournalist In YouTube Video,1361,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,2453,unrelated
British-born rapper is main suspect in search for ISIS jihadist who beheaded James Foley,592,unrelated
Google Grows With $1.6 Billion in California Office Deals,2329,discuss
NBC weatherman caught urinating in the woods live on air,2389,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,213,unrelated
Purported ISIS claim: Jordan airstrike kills female US hostage,961,unrelated
US airstrike targets Al Shabaab leader Ahmed Abdi Godane in Somalia,741,unrelated
Matt Taibbi takes a leave of absence from First Look Media,126,unrelated
Luke Somers' sister says he was killed in failed Yemen rescue attempt,298,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2016,discuss
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),1047,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,1580,agree
ISIS Video Purports To Show Beheading Of British Aid Worker,657,discuss
Missing American journalist reportedly beheaded by Islamic State ,368,discuss
New Audio Shows Michael Brown Was Shot at 11 Times,121,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,305,agree
This resignation letter in a video-game could be the greatest ever,1569,unrelated
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),1855,discuss
"Vice Media CEO Shane Smith Spent $300,000 on Las Vegas Dinner (Report)",737,unrelated
"Israel opens dams, floods Gaza",2403,unrelated
"After Giving A Homeless Man $100, This Guy Secretly Filmed Him...",1940,unrelated
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1330,discuss
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",513,unrelated
Alleged audio of Michael Brown shooting released,721,discuss
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,1152,discuss
"Vice Media’s CEO blew $300,000 on dinner, and a Vegas casino boss blabbed about it",1547,unrelated
James Foley Killer ‘Jihadi John’ Believed to Be Former London Rapper Abdel-Majed Abdel Bary,2295,unrelated
Saudi Arabia 'fatwa over building of snowmen',599,unrelated
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,2134,unrelated
"Is There Really a ‘Sharia Law’ Islamic Tribunal in Dallas, Texas?",1436,discuss
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',776,unrelated
Report of Kim Jong-un’s ankle injury add fuel to rumours about his absence,505,unrelated
Comcast Declares War on Tor?,503,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",1530,discuss
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,1968,unrelated
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,1347,unrelated
Nun who GAVE BIRTH to baby boy after suffering agonising stomach pains 'had no idea' she was pregnant,116,agree
"Unhappy Customer: Comcast Told My Employer About Complaint, Got Me Fired",2438,discuss
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,2511,discuss
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,900,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,539,unrelated
Texas plumber's truck on front line of Syria war,992,unrelated
IPhone 6 users are tearing their hair out,941,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",321,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,1737,agree
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,1016,discuss
"Palestine accuses Israel of opening dams, flooding Gaza, forcing evacuations",719,unrelated
Boko Haram denies it has agreed ceasefire,1374,unrelated
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),1802,unrelated
iOS 8 bug could delete your iCloud Drive documents,883,discuss
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2234,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1808,unrelated
British hostage David Haines beheaded by Islamic State terrorists,1989,agree
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,2147,unrelated
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2078,unrelated
"North Korean leader Kim Jong-un not missing, just having ankle surgery",1296,discuss
British-born rapper is main suspect in search for ISIS jihadist who beheaded James Foley,591,unrelated
Detroit Police Issue Statement That The Batmobile Is Safe,1737,agree
"North Korean leader Kim Jong Un had ankle surgery, report says",2329,unrelated
Paul Rudd Is Not the Viral Video Hero Who Tackled a Gay Basher in Dallas,853,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,402,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",2221,discuss
Nicaragua says meteorite probable cause of blast in capital,2155,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,1166,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,2304,unrelated
Christian Bale quits Steve Jobs movie,35,unrelated
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',1832,unrelated
Canadian-Israeli Woman Says She Hasn’t Been Captured By ISIS,80,unrelated
Predator Drone Reportedly Spotted Over ISIS Stronghold,909,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1531,disagree
Audio recording allegedly captures moment Michael Brown was shot,1461,discuss
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',181,unrelated
British Man Slaps People If They Sneeze In Public,1422,agree
Man who skipped work for 24 years is finally fired,7,unrelated
"Zack Snyder Kills ""Stolen Batmobile"" Rumor With Great Photo",1494,unrelated
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",1296,discuss
"Christian Bale in talks to play Steve Jobs for Sony, Danny Boyle",1296,unrelated
ISIS Beheads American Journalist,1009,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,1974,unrelated
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,225,unrelated
ISIL Beheads American Photojournalist in Iraq,2296,unrelated
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,295,unrelated
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,2495,discuss
Someone Trolled Twitter Into Thinking Macklemore Joined ISIS,1893,unrelated
Pentagon: Somali terror group leader killed in U.S. airstrike,1936,unrelated
"UNIVERSITY DROPS TERM ‘FRESHMAN,’ REPLACES IT WITH ‘FIRST-YEAR’",2321,discuss
Spider burrowed through tourist's stomach and up into his chest,195,unrelated
"Unhappy Customer: Comcast Told My Employer About Complaint, Got Me Fired",2149,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",115,unrelated
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,1240,unrelated
Kim Jong-Un planning Scottish restaurant,1312,unrelated
ISIS leader ‘killed’ in US airstrikes,2155,unrelated
"Report: Stainless steel Apple Watch will be priced $500, gold at $5,000",62,unrelated
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,1608,unrelated
Mystery man slaps shoppers around head for sneezing,1697,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1166,unrelated
"Kim Jong-un Broke Both Ankles and Is Hospitalized, Report Claims",2441,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,1093,discuss
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,2415,discuss
"Why the Gold Apple Watch Edition Must Cost $10,000",418,discuss
